mean_pitch,std_pitch,pitch_range,mean_duration,std_duration,short_note_ratio,long_note_ratio,mean_ioi,std_ioi,accidental_ratio,out_of_key_ratio,chord_ratio,harp_unfriendly_chord_ratio,accidental_change_rate,rapid_repetition_ratio,arpeggio_mark_ratio,mean_abs_interval,step_ratio,leap_ratio,interval_entropy,composer
73.73484848484848,5.128736403662726,26,0.3105628058727569,0.19252065346280475,0.8548123980424144,0.01957585644371941,0.4489795918367347,0.4221531054978348,0.2696969696969697,0.1,0.06851549755301795,0.0,0.2608695652173913,0.0,0.0,2.4907975460122698,0.6739702015775635,0.17353198948290974,3.5260551655475116,mozart
64.3553572693152,10.378417576545246,52,0.5822567559133744,0.3427796738821901,0.16307807526680396,0.05223740872495787,0.3954119850187266,0.46814991549391377,0.15593796473337582,0.10162169818001558,0.7940460587904886,0.4258429615656685,0.010889292196007259,0.023657870791628753,0.0,5.361237488626023,0.462238398544131,0.37488626023657873,4.487573088041474,mozart
65.32408325074331,10.226766061677777,53,0.39654957648231187,0.2566689209263756,0.6509715994020927,0.03587443946188341,0.318623784592371,0.1847340947692189,0.11248761149653122,0.11248761149653122,0.4170403587443946,0.34587813620071683,0.0,0.01797175866495507,0.0,3.6675224646983313,0.5840821566110398,0.27214377406931967,4.031250491733689,mozart
76.0126582278481,4.890946611506767,24,0.7872670807453416,0.7593675756860304,0.34782608695652173,0.2453416149068323,0.9673405909797823,0.6719370948425657,0.07341772151898734,0.07341772151898734,0.2267080745341615,0.0,0.0,0.004024144869215292,0.0,3.398390342052314,0.4426559356136821,0.2716297786720322,3.799935328885386,mozart
70.63990066225166,7.215713444970867,26,0.3887505188875052,0.17419899792885735,0.8580323785803238,0.0136986301369863,0.3802992518703242,0.28875396444615176,0.12831125827814568,0.09685430463576158,0.4259028642590286,0.2046783625730994,0.0196078431372549,0.010869565217391304,0.0,4.895652173913043,0.4956521739130435,0.32608695652173914,4.3523116063016465,mozart
71.40801378716071,6.51451205189311,28,0.317767550983577,0.2002990385791756,0.871142393069843,0.015159718462371413,0.2982123510292524,0.28180465257715454,0.0999569151227919,0.0999569151227919,0.21115322144017326,0.2512820512820513,0.014492753623188406,0.004807692307692308,0.0,4.509615384615385,0.4059065934065934,0.34134615384615385,4.450896383301983,mozart
74.85203153426319,6.820931279074953,38,0.41478779840848806,0.2820035744072088,0.5782493368700266,0.07824933687002653,0.43729263437292637,0.34719225227654377,0.2704669496664645,0.09824135839902971,0.08952254641909814,0.0,0.28313253012048195,0.0,0.0,2.7346938775510203,0.684402332361516,0.14941690962099125,3.658160633609982,mozart
74.59541984732824,4.904085578176564,25,0.28035714285714286,0.1055083660480175,0.9142857142857143,0.0,0.45346062052505964,0.3253141756646915,0.07633587786259542,0.07633587786259542,0.21904761904761905,0.0,0.0,0.0,0.0,2.290519877675841,0.599388379204893,0.1743119266055046,3.359596388316745,mozart
72.1246660730187,3.9247765106756085,20,0.5300980392156863,0.27176677488389905,0.2529411764705882,0.10941176470588235,0.5806831566548881,0.4134063783377583,0.3383793410507569,0.12822796081923418,0.31882352941176473,0.0,0.032388663967611336,0.012110726643598616,0.0,3.160899653979239,0.5415224913494809,0.28719723183391005,3.914904395377225,mozart
67.83435582822086,6.814153264180526,32,0.4203703703703704,0.3062898024301533,0.6518518518518519,0.06666666666666667,0.5260223048327137,0.42998448373854387,0.07975460122699386,0.03680981595092025,0.2074074074074074,0.0,0.0,0.0,0.0,2.835680751173709,0.5023474178403756,0.15023474178403756,3.55034260091148,mozart
74.19086021505376,4.7344677928501575,22,0.7938829787234043,0.4475631344912874,0.06914893617021277,0.3262411347517731,0.9449378330373002,0.6304768175354712,0.11021505376344086,0.11021505376344086,0.3191489361702128,0.0,0.0,0.0,0.0,3.2715404699738904,0.6214099216710183,0.23237597911227154,3.6343862474004007,mozart
79.66666666666667,2.9689753813083084,12,0.33564814814814814,0.18991359218489506,0.75,0.027777777777777776,0.43457943925233644,0.2376295726185256,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,2.457943925233645,0.5981308411214953,0.1588785046728972,3.1196322953636084,mozart
69.30188679245283,5.638763766764195,25,0.3696581196581196,0.24078077517387142,0.6410256410256411,0.02564102564102564,0.5789473684210527,0.30405842127082483,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,2.1153846153846154,0.8076923076923077,0.11538461538461539,2.8112314304963326,mozart
74.26039387308533,5.3684818763483015,32,0.3797835840591185,0.30520675419473686,0.7482185273159145,0.04275534441805225,0.4520602218700475,0.40888365309540353,0.2696936542669584,0.2696936542669584,0.3737133808392716,0.0,0.15625,0.0,0.0,2.940506329113924,0.669620253164557,0.2139240506329114,3.783133699295362,mozart
70.03424657534246,5.003306281592181,22,0.3474137931034483,0.25552893314029873,0.8896551724137931,0.020689655172413793,0.4532871972318339,0.39072011045629795,0.06164383561643835,0.0821917808219178,0.006896551724137931,0.0,0.0,0.0,0.0,3.0662020905923346,0.5331010452961672,0.21602787456445993,3.643228247146517,mozart
76.39896373056995,4.1226530725004595,20,0.6138211382113821,0.6008564623382724,0.4065040650406504,0.11382113821138211,0.710204081632653,0.6721105648715185,0.3160621761658031,0.06735751295336788,0.5691056910569106,0.0,0.0,0.0,0.0,3.8,0.5047619047619047,0.3047619047619048,3.865676210591408,mozart
77.56390977443608,3.9362464152391943,19,0.6472431077694235,0.41312874136122835,0.14536340852130325,0.23684210526315788,0.9008782936010038,1.1527988880455888,0.11027568922305764,0.11027568922305764,0.0,0.0,0.022222222222222223,0.0,0.0,2.4567126725219572,0.588456712672522,0.15809284818067754,3.646501786453132,mozart
71.56704075605434,6.8498210027526,31,0.40828036723163835,0.32166915051389705,0.7129237288135594,0.12076271186440678,0.45493107104984093,0.5378630912438762,0.4176018901358535,0.1766095688127584,0.5688559322033898,0.1564245810055866,0.08256880733944955,0.0024630541871921183,0.0,4.04679802955665,0.5147783251231527,0.3448275862068966,4.103081937406999,mozart
61.07142857142857,6.746755330008136,24,0.3458333333333333,0.18309643785599858,0.7666666666666667,0.0,0.3728813559322034,0.2578138261894281,0.07142857142857142,0.07142857142857142,0.2,0.0,0.0,0.0,0.0,2.0638297872340425,0.7021276595744681,0.14893617021276595,3.064129811876342,mozart
70.97821350762527,4.821380789004787,24,0.6292134831460674,0.4297135684724371,0.17696629213483145,0.1404494382022472,0.7690140845070422,0.5610345335587151,0.3572984749455338,0.026143790849673203,0.2893258426966292,0.0,0.06521739130434782,0.0,0.0,3.1468253968253967,0.4801587301587302,0.18253968253968253,3.717179816027286,mozart
69.11764705882354,4.6511523295931285,21,0.5705882352941176,0.26087643957309903,0.03529411764705882,0.07058823529411765,0.8461538461538461,0.4046085599502436,0.16470588235294117,0.047058823529411764,0.0,0.0,0.0,0.0,0.0,3.195266272189349,0.47337278106508873,0.26627218934911245,3.297161359693668,mozart
75.11624834874505,6.299417069056574,34,0.3831855388813097,0.285327520813817,0.7482946793997272,0.08526603001364257,0.5035836177474403,0.6716617856828797,0.15389696169088507,0.09379128137384413,0.0286493860845839,0.0,0.11355311355311355,0.0,0.0,2.7449051300070275,0.6275474349964862,0.14898102600140548,3.7201525027518287,mozart
66.92819429778247,12.300750623650014,50,0.32587621178225207,0.24979548500418924,0.8635346756152126,0.055182699478001494,0.332089552238806,0.17369660155953498,0.2615276311158043,0.14713129179866244,0.5838926174496645,0.7905491698595147,0.0,0.010771992818671455,0.0,6.438061041292639,0.44165170556552963,0.29443447037701975,4.215727095626703,mozart
71.01449275362319,4.924039680149483,21,0.5512820512820512,0.22322055499789892,0.15384615384615385,0.03076923076923077,0.7286821705426356,0.3448087808726236,0.18840579710144928,0.057971014492753624,0.06153846153846154,0.0,0.0,0.0,0.0,3.4710743801652892,0.39669421487603307,0.17355371900826447,3.510768080421199,mozart
69.67307692307692,3.5475948181948342,15,0.553030303030303,0.3376103023508666,0.26666666666666666,0.03636363636363636,0.7164634146341463,0.5625447522242182,0.125,0.028846153846153848,0.2606060606060606,0.0,0.0,0.0,0.0,2.975206611570248,0.628099173553719,0.18181818181818182,3.5121737746157415,mozart
73.02857142857142,5.51872508199242,22,0.6791666666666667,0.5161984245346585,0.15714285714285714,0.18571428571428572,0.9280575539568345,0.7407976235043551,0.2571428571428571,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,2.5611510791366907,0.5827338129496403,0.11510791366906475,3.211878294040705,mozart
74.61905697445972,6.125029192400301,34,0.3476780938487722,0.2209578626672684,0.7850717238025772,0.06321419888159495,0.45087548638132297,0.4110209808634277,0.18015717092337918,0.11886051080550099,0.19450522732798445,0.00125,0.07249712313003452,0.0018115942028985507,0.0,3.182065217391304,0.5268719806763285,0.21557971014492755,4.002477819636462,mozart
69.58585858585859,3.2752827035361163,13,0.35816498316498313,0.17199186205878977,0.6818181818181818,0.0,0.6015228426395939,0.3488162952814108,0.20202020202020202,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,2.50253807106599,0.6091370558375635,0.17766497461928935,3.5488721755509145,mozart
75.62698412698413,6.454645339603525,28,0.6067073170731707,0.5452545945457863,0.3048780487804878,0.08536585365853659,0.7730061349693251,0.6319762896163184,0.16666666666666666,0.10317460317460317,0.5365853658536586,0.0,0.1875,0.0,0.0,3.1733333333333333,0.7866666666666666,0.18666666666666668,2.888211779466315,mozart
71.57933579335793,4.431539211180665,22,0.5821256038647343,0.5017065790579649,0.4927536231884058,0.1642512077294686,0.6924939467312349,0.5183660980937048,0.39114391143911437,0.04428044280442804,0.30917874396135264,0.0,0.0,0.007017543859649123,0.0,3.670175438596491,0.47368421052631576,0.2596491228070175,3.7597591591725954,mozart
71.37457044673539,9.44184075137083,59,0.5890398213621139,0.4950322834868946,0.43766282098995163,0.17045031633792335,0.806403574087863,1.1743879642352917,0.3738831615120275,0.2374570446735395,0.07294380349832527,0.0,0.28135048231511256,0.001606425702811245,0.0,2.9903614457831327,0.6694779116465863,0.18112449799196786,3.8329693354426584,mozart
62.47940074906367,13.461366095942426,58,0.6525157232704403,0.2848994126517264,0.10377358490566038,0.05660377358490566,0.5971563981042654,0.35444565783036314,0.31835205992509363,0.20224719101123595,0.8301886792452831,0.26136363636363635,0.0,0.0,0.0,9.342857142857143,0.34285714285714286,0.6571428571428571,3.564857659740296,mozart
76.2325,4.270649101717442,20,0.528023598820059,0.3742266065261567,0.415929203539823,0.12035398230088495,0.5540780141843972,0.3803708077134673,0.09875,0.09875,0.415929203539823,0.0,0.0,0.02127659574468085,0.0,3.56838905775076,0.45288753799392095,0.331306990881459,4.141955800741828,mozart
73.95488721804512,3.2954696517151345,20,0.6349862258953167,0.34679368937092964,0.2190082644628099,0.1322314049586777,0.8215767634854771,0.4987652838988696,0.2882205513784461,0.015037593984962405,0.6487603305785123,0.0,0.0,0.0,0.0,2.7261904761904763,0.7142857142857143,0.16666666666666666,3.0834013585621776,mozart
74.20347097546379,5.163329931686374,32,0.417017052090633,0.45325768699015523,0.7939733707077785,0.10441485634197617,0.37166900420757365,0.33116567864298696,0.12806702573309395,0.12806702573309395,0.14225648213034336,0.0,0.15671641791044777,0.0008176614881439084,0.0,3.3556827473426,0.5200327064595257,0.2403924775143091,4.043383587650931,mozart
73.90518783542039,3.9928323426829606,17,0.7896341463414634,0.5497636856446045,0.17073170731707318,0.34146341463414637,0.960880195599022,0.6613206079709759,0.40608228980322003,0.13595706618962433,0.36341463414634145,0.0,0.07575757575757576,0.0038461538461538464,0.0,2.8615384615384616,0.6884615384615385,0.2230769230769231,3.570820966747911,mozart
68.22834645669292,5.719408835122284,27,0.6107954545454546,0.29642269263099874,0.11363636363636363,0.125,0.6685714285714286,0.4987249047443339,0.4015748031496063,0.14173228346456693,0.4431818181818182,0.0,0.1,0.0,0.0,4.061855670103093,0.5567010309278351,0.27835051546391754,3.640539594655462,mozart
73.75552968568103,7.403603347751802,36,0.430227167362077,0.3036117940312671,0.5994436717663422,0.10013908205841446,0.5552460538532962,0.672677999897899,0.2712456344586729,0.21187427240977882,0.16689847009735745,0.0,0.2302158273381295,0.0033444816053511705,0.0,2.9347826086956523,0.5986622073578596,0.2040133779264214,3.798271969703494,mozart
75.13526570048309,6.538704003866225,31,0.3952513966480447,0.28557952142390847,0.7039106145251397,0.1005586592178771,0.6358543417366946,0.41221226082122475,0.25120772946859904,0.18840579710144928,0.1452513966480447,0.0,0.15789473684210525,0.0,0.0,4.055737704918033,0.42295081967213116,0.380327868852459,4.175854493032968,mozart
72.10063694267517,9.819196698209366,45,0.8115942028985508,0.8962342607296587,0.47058823529411764,0.2608695652173913,0.8538461538461538,1.3762482629143138,0.34777070063694265,0.2573248407643312,0.5191815856777494,0.014778325123152709,0.13095238095238096,0.0,0.0,3.016042780748663,0.6737967914438503,0.11229946524064172,3.1856242224234665,chopin
61.80107526881721,6.05425283073152,27,0.8852459016393442,0.4991258146766665,0.19672131147540983,0.7377049180327869,0.8,0.29154759474226505,0.3279569892473118,0.24193548387096775,0.8688524590163934,0.05660377358490566,0.0,0.0,0.0,2.7142857142857144,0.2857142857142857,0.0,1.5566567074628228,chopin
67.4752275025278,9.468624313174343,40,0.8193430656934306,0.513263786393233,0.18613138686131386,0.40145985401459855,0.7861060329067642,0.5292615079376592,0.6582406471183013,0.4256825075834176,0.48722627737226276,0.0749063670411985,0.5,0.0035714285714285713,0.0,3.3214285714285716,0.6535714285714286,0.2571428571428571,3.646921912791568,chopin
77.54350161117078,6.680927225917844,46,0.4991319444444444,0.47423409127919547,0.63125,0.14375,0.4697286012526096,0.4475310714960592,0.6240601503759399,0.6058002148227712,0.5333333333333333,0.03125,0.19480519480519481,0.008968609865470852,0.0,4.331838565022421,0.49327354260089684,0.34977578475336324,4.158482046783727,chopin
68.3010752688172,6.122029578140318,33,1.1917670682730923,1.0465835714270968,0.1927710843373494,0.46987951807228917,1.1829268292682926,1.081411602613288,0.26881720430107525,0.13978494623655913,0.04819277108433735,0.0,0.07692307692307693,0.0,0.0,2.628205128205128,0.6666666666666666,0.16666666666666666,3.4486812979403805,chopin
79.41491841491842,7.937911431324789,41,0.33903728436282693,0.23951277737530588,0.7612687813021702,0.0333889816360601,0.33653846153846156,0.30594178163985014,0.6612276612276612,0.5617715617715617,0.5993322203672788,0.0947075208913649,0.7142857142857143,0.012552301255230125,0.0,3.9497907949790796,0.4686192468619247,0.29707112970711297,4.047318047985114,chopin
67.94592030360532,5.711428459228206,27,0.6924215512137359,0.5493935130685629,0.017761989342806393,0.14742451154529307,0.4750889679715303,0.14704228427849872,0.5929791271347249,0.5142314990512334,0.6767317939609236,0.01837270341207349,0.0,0.0055248618784530384,0.0,3.1933701657458564,0.6353591160220995,0.27624309392265195,3.368069297818936,chopin
72.79431336963097,7.958606862863956,63,0.33949658172778124,0.36255890939872515,0.9080174021131138,0.05904288377874456,0.3308975953565506,0.3744677114306555,0.6581972171808832,0.5408348457350273,0.023617153511497825,0.02631578947368421,2.927536231884058,0.0,0.0,4.914649681528663,0.4229299363057325,0.44203821656050957,4.076253718273674,chopin
68.56281407035176,8.857223577478642,46,0.3058139534883721,0.19782028362001128,0.8992248062015504,0.04186046511627907,0.2391304347826087,0.0874404237596341,0.49413735343383586,0.2520938023450586,0.710077519379845,0.0,0.0,0.005376344086021506,0.0,4.537634408602151,0.24731182795698925,0.2956989247311828,3.94092775789729,chopin
73.10499316005472,10.705144816729423,68,0.7316674451191032,0.6711456857306176,0.16814572629612332,0.21905651564689396,0.6785046728971963,0.6944904799329638,0.4103967168262654,0.25649794801641584,0.2741709481550677,0.0068143100511073255,0.583969465648855,0.0,0.0,4.052157115260785,0.4771410173857051,0.3032839665164198,4.2834179137424595,chopin
74.11530815109344,7.671085382706966,55,1.0041816009557947,0.8653827667632042,0.33691756272401435,0.46953405017921146,0.7922661870503597,0.859387167256513,0.3797216699801193,0.28628230616302186,0.5734767025089605,0.00625,0.03508771929824561,0.01694915254237288,0.0,4.127118644067797,0.4915254237288136,0.3644067796610169,4.17498707277919,chopin
78.45843828715365,7.098544256291855,36,0.6347184986595175,0.46179186914504,0.16621983914209115,0.19571045576407506,0.6397849462365591,0.4842441810390275,0.18639798488664988,0.18639798488664988,0.064343163538874,0.0,0.037037037037037035,0.0,0.0,2.836206896551724,0.6896551724137931,0.20977011494252873,3.5753665139015345,chopin
72.13946117274168,8.629633041396259,53,0.4108855047941342,0.3479164914956793,0.6520022560631697,0.0823463056965595,0.40801354401805867,0.4105595224348191,0.46497622820919177,0.5283676703645008,0.526790750141004,0.027837259100642397,0.4256198347107438,0.00954653937947494,0.0,3.2064439140811456,0.5584725536992841,0.2720763723150358,3.998932237147809,chopin
73.47711461003296,9.094147700355006,54,0.35767721363747856,0.23752741208900433,0.7748344370860927,0.061074319352465045,0.3956185567010309,0.5148663642869621,0.5020139143171,0.3899670450384475,0.6342899190581309,0.01740139211136891,0.28888888888888886,0.0,0.0,3.598790322580645,0.6491935483870968,0.23588709677419356,3.8645317501861527,chopin
74.46364883401921,8.17044816239296,47,1.0045271629778671,1.0397150275263172,0.2655935613682093,0.37424547283702214,1.0372983870967742,1.4076177493088957,0.5281207133058985,0.7215363511659808,0.46277665995975853,0.0,0.6470588235294118,0.0,0.0,3.0601503759398496,0.6541353383458647,0.13909774436090225,3.5781605025552032,chopin
77.32395833333334,11.401765623428558,58,0.25,0.0,1.0,0.0,0.3240354535974974,0.3734453108594301,0.13333333333333333,0.13333333333333333,0.0,0.0,0.5189873417721519,0.0,0.0,4.985401459854015,0.07820646506777894,0.529718456725756,3.919152237808879,chopin
73.298495645289,7.950782247961146,63,0.3549874921826141,0.3879321241769289,0.848968105065666,0.10881801125703565,0.3051643192488263,0.27010100048680535,0.5795724465558195,0.3491686460807601,0.10131332082551595,0.018518518518518517,1.3855421686746987,0.003134796238244514,0.0,4.343782654127482,0.5026123301985371,0.3782654127481714,4.160427525407206,chopin
72.46153846153847,6.301202201799609,43,0.3328343313373254,0.20052679415808258,0.7964071856287425,0.03592814371257485,0.373,0.2558947266184106,0.1342062193126023,0.1342062193126023,0.18562874251497005,0.0,0.0,0.0,0.0,3.9926289926289926,0.4987714987714988,0.33415233415233414,3.817475246004254,beethoven
73.74937655860349,11.173601555307558,52,0.45120246085011184,0.5008869773185405,0.6942580164056674,0.08333333333333333,0.614581391012493,2.0087056092947257,0.4864624153900962,0.4517278232988956,0.041200596569724086,0.0,0.9263803680981595,0.0,0.0,3.1989498249708284,0.5338389731621938,0.19155970439517697,3.913647873666634,beethoven
69.4292228766863,9.873909462403411,46,0.6274586257689974,0.5586025409799753,0.32518845853912137,0.1957369378736678,0.7093300398682616,0.6514959909036508,0.40984229526885807,0.3140794223826715,0.24382635820119575,0.006396588486140725,0.24686192468619247,0.001375515818431912,0.0,4.573590096286107,0.4676753782668501,0.3270288858321871,4.332528246590121,beethoven
73.96689802455953,6.54998227837671,34,0.5125145518044237,0.3482385813971867,0.49650756693830034,0.12281722933643772,0.6173558532323821,0.5356733247389958,0.1799252536038441,0.0800854244527496,0.07916181606519208,0.0,0.020202020202020204,0.004427577482605946,0.0,2.261227071473751,0.7254901960784313,0.11701454775458571,3.4614504091516847,beethoven
57.014631043257,11.362315047355983,53,0.5691449110858874,0.17298970657105206,0.20090805902383654,0.0022701475595913734,0.4329545454545455,0.23389377057476807,0.4198473282442748,0.25636132315521626,0.5323496027241771,0.35181236673773986,0.0,0.0024330900243309003,0.0,10.892944038929441,0.12895377128953772,0.6739659367396593,4.923106683600561,beethoven
76.86389413988658,10.155148095955933,41,0.5565642458100558,0.3713759985222994,0.5586592178770949,0.3100558659217877,0.6386554621848739,0.6502361350380765,0.5311909262759924,0.24574669187145556,0.276536312849162,0.020202020202020204,0.3142857142857143,0.0,0.0,3.12015503875969,0.5852713178294574,0.24031007751937986,3.8880902175346077,beethoven
72.29882604055496,7.828629334421021,38,0.38161375661375657,0.3187343537829004,0.7698412698412699,0.08843537414965986,0.5737797956867197,0.5870135591218664,0.3084311632870864,0.09071504802561366,0.05102040816326531,0.0,0.07112970711297072,0.0,0.0,3.261961722488038,0.5933014354066986,0.28588516746411485,4.004808263729388,beethoven
76.13819368879217,8.57892053099774,49,0.6173403469915099,0.48550986642142097,0.3748615725359911,0.24584717607973422,0.7379501385041551,0.7803351687966865,0.382480957562568,0.294341675734494,0.017718715393133997,0.0,0.15129151291512916,0.0,0.0,3.093626621545403,0.6429780033840947,0.22447828539199097,3.9018442912450353,beethoven
76.7237687366167,8.100462112683608,38,0.9726533628972653,0.6350047038838131,0.026607538802660754,0.5343680709534369,1.1866666666666668,1.3784612999847168,0.2955032119914347,0.15203426124197003,0.03547671840354767,0.0,0.08888888888888889,0.0,0.0,2.6797235023041477,0.7235023041474654,0.17511520737327188,3.557563988651577,beethoven
75.84123972169513,8.29207310559029,42,0.49099099099099097,0.41961191563792716,0.6043543543543544,0.1614114114114114,0.6190833959429001,0.8931570810280545,0.4693232131562302,0.1941808981657179,0.13513513513513514,0.0,0.3671875,0.0,0.0,2.9626411815812337,0.6420503909643788,0.18158123370981755,3.857459969358172,beethoven
77.12821080602303,10.22398366014589,64,0.5442040598290598,0.5634431539244359,0.6709401709401709,0.15491452991452992,0.6198904621960993,0.7286757323854566,0.254207263064659,0.254207263064659,0.19471153846153846,0.0013717421124828531,0.7142857142857143,0.00033178500331785003,0.0,2.9651625746516257,0.6134704711347048,0.19840743198407432,3.904645344848328,beethoven
76.95896032831737,8.976696445978414,62,0.35585585585585583,0.30584527138377754,0.855036855036855,0.07534807534807535,0.4540983606557377,0.683429326442313,0.1326949384404925,0.1326949384404925,0.1588861588861589,0.0,0.20430107526881722,0.0,0.0,3.037037037037037,0.5458089668615984,0.19298245614035087,3.8311478539616686,beethoven
